"Date","Price","Open","High","Low","Vol.","Change %"
"05/09/2018","1,821.36","1,826.66","1,827.57","1,818.55","","-0.19%"
"05/08/2018","1,824.75","1,830.57","1,830.57","1,819.60","","-0.32%"
"05/07/2018","1,830.57","1,837.72","1,838.35","1,825.94","","-0.39%"
"05/04/2018","1,837.72","1,840.08","1,840.08","1,830.45","","-0.13%"
"05/03/2018","1,840.08","1,827.00","1,845.15","1,827.00","","0.64%"
"05/02/2018","1,828.32","1,810.48","1,831.01","1,809.97","","1.03%"
"04/30/2018","1,809.60","1,796.13","1,809.60","1,789.00","","0.75%"
"04/27/2018","1,796.21","1,793.50","1,803.38","1,785.01","","0.17%"
"04/26/2018","1,793.15","1,785.35","1,793.59","1,780.20","","0.41%"
"04/25/2018","1,785.79","1,786.46","1,788.23","1,768.86","","-0.16%"
"04/24/2018","1,788.71","1,781.25","1,790.42","1,779.46","","0.42%"
"04/23/2018","1,781.25","1,788.74","1,788.74","1,780.30","","-0.42%"
"04/20/2018","1,788.72","1,793.83","1,795.66","1,786.62","","-0.28%"
"04/19/2018","1,793.83","1,788.32","1,796.85","1,787.20","","0.30%"
"04/18/2018","1,788.46","1,773.02","1,790.27","1,772.49","","0.83%"
"04/17/2018","1,773.75","1,772.58","1,774.76","1,769.11","","0.09%"
"04/16/2018","1,772.09","1,783.45","1,784.08","1,772.09","","-0.58%"
"04/13/2018","1,782.45","1,788.64","1,790.68","1,781.78","","-0.35%"
"04/12/2018","1,788.64","1,804.47","1,805.58","1,784.65","","-0.91%"
"04/11/2018","1,805.03","1,811.80","1,816.08","1,797.88","","-0.38%"
"04/10/2018","1,811.97","1,807.88","1,811.97","1,797.42","","0.25%"
"04/09/2018","1,807.44","1,801.48","1,807.47","1,799.81","","0.33%"
"04/06/2018","1,801.44","1,806.05","1,806.52","1,797.46","","-0.26%"
"04/05/2018","1,806.05","1,804.24","1,806.57","1,799.52","","0.07%"
"04/04/2018","1,804.80","1,799.24","1,810.03","1,799.24","","0.37%"
"04/03/2018","1,798.11","1,805.66","1,805.66","1,787.83","","-0.38%"
"03/29/2018","1,804.97","1,813.98","1,815.18","1,804.01","","-0.50%"
"03/28/2018","1,813.98","1,826.72","1,827.13","1,810.16","","-0.71%"
"03/27/2018","1,826.92","1,817.36","1,826.92","1,817.36","","0.53%"
"03/26/2018","1,817.36","1,829.21","1,836.50","1,816.34","","-0.65%"
"03/23/2018","1,829.21","1,841.39","1,841.39","1,818.07","","-0.66%"
"03/22/2018","1,841.39","1,839.14","1,843.13","1,837.03","","0.13%"
"03/21/2018","1,839.08","1,843.37","1,844.29","1,837.27","","-0.23%"
"03/20/2018","1,843.37","1,848.05","1,850.58","1,837.37","","-0.23%"
"03/19/2018","1,847.61","1,843.11","1,847.61","1,836.97","","0.24%"
"03/16/2018","1,843.11","1,843.40","1,846.18","1,837.66","","-0.02%"
"03/15/2018","1,843.40","1,850.51","1,850.51","1,837.33","","-0.38%"
"03/14/2018","1,850.38","1,849.65","1,853.99","1,838.82","","0.04%"
"03/13/2018","1,849.65","1,844.59","1,850.99","1,842.98","","0.26%"
"03/12/2018","1,844.90","1,857.70","1,857.70","1,840.07","","-0.69%"
"03/09/2018","1,857.70","1,852.99","1,860.00","1,850.22","","0.25%"
"03/08/2018","1,852.99","1,851.12","1,854.74","1,848.77","","0.07%"
"03/07/2018","1,851.65","1,846.35","1,853.95","1,846.28","","0.29%"
"03/06/2018","1,846.35","1,850.65","1,854.85","1,842.74","","-0.23%"
"03/05/2018","1,850.65","1,849.58","1,858.16","1,847.96","","0.03%"
"03/02/2018","1,850.05","1,845.86","1,850.64","1,840.08","","0.26%"
"03/01/2018","1,845.33","1,839.87","1,855.37","1,839.87","","0.32%"
"02/28/2018","1,839.46","1,824.54","1,839.46","1,824.54","","0.97%"
"02/27/2018","1,821.82","1,828.95","1,829.26","1,815.48","","-0.39%"
"02/26/2018","1,828.95","1,823.01","1,829.07","1,810.60","","0.29%"
"02/23/2018","1,823.61","1,825.07","1,829.67","1,813.16","","0.01%"
"02/22/2018","1,823.49","1,826.46","1,831.29","1,821.15","","-0.16%"
"02/21/2018","1,826.46","1,856.48","1,858.59","1,826.46","","-1.56%"
"02/20/2018","1,855.43","1,853.70","1,862.29","1,852.80","","0.07%"
"02/19/2018","1,854.10","1,856.03","1,859.14","1,853.70","","-0.08%"
"02/16/2018","1,855.51","1,854.34","1,857.07","1,851.22","","0.11%"
"02/15/2018","1,853.53","1,851.09","1,857.32","1,849.95","","0.13%"
"02/14/2018","1,851.09","1,863.50","1,863.50","1,850.53","","-0.69%"
"02/13/2018","1,863.89","1,868.50","1,871.42","1,863.02","","-0.25%"
"02/12/2018","1,868.50","1,864.48","1,870.94","1,862.83","","0.22%"
"02/09/2018","1,864.48","1,869.02","1,870.98","1,856.27","","-0.42%"
"02/08/2018","1,872.34","1,876.67","1,880.83","1,869.56","","-0.23%"
"02/07/2018","1,876.67","1,843.21","1,876.67","1,843.21","","1.84%"
"02/06/2018","1,842.79","1,885.71","1,885.71","1,828.25","","-2.34%"
"02/05/2018","1,886.91","1,877.70","1,886.99","1,877.70","","0.49%"
"02/02/2018","1,877.70","1,875.91","1,881.97","1,873.43","","0.10%"
"02/01/2018","1,875.91","1,884.19","1,886.96","1,874.48","","-0.47%"
"01/31/2018","1,884.79","1,873.83","1,884.79","1,869.71","","0.57%"
"01/30/2018","1,874.08","1,870.45","1,874.08","1,865.03","","0.19%"
"01/29/2018","1,870.45","1,868.55","1,885.26","1,863.26","","0.11%"
"01/26/2018","1,868.39","1,867.28","1,868.81","1,858.84","","0.07%"
"01/25/2018","1,867.09","1,871.28","1,874.75","1,865.71","","-0.26%"
"01/24/2018","1,871.98","1,867.50","1,874.44","1,861.21","","0.26%"
"01/23/2018","1,867.09","1,868.42","1,872.34","1,862.05","","-0.13%"
"01/22/2018","1,869.57","1,873.74","1,876.32","1,865.20","","-0.22%"
"01/19/2018","1,873.74","1,873.87","1,877.41","1,872.06","","-0.01%"
"01/18/2018","1,873.87","1,876.84","1,879.78","1,871.81","","-0.13%"
"01/17/2018","1,876.37","1,879.19","1,885.26","1,866.09","","-0.17%"
"01/16/2018","1,879.60","1,870.16","1,880.31","1,866.15","","0.47%"
"01/15/2018","1,870.76","1,871.19","1,871.19","1,860.92","","-0.04%"
"01/12/2018","1,871.58","1,858.04","1,875.72","1,857.21","","0.73%"
"01/11/2018","1,858.08","1,856.64","1,859.61","1,849.83","","0.02%"
"01/10/2018","1,857.69","1,859.99","1,863.30","1,851.78","","-0.12%"
"01/09/2018","1,859.99","1,861.04","1,867.77","1,855.62","","-0.08%"
"01/08/2018","1,861.57","1,850.24","1,865.27","1,842.69","","0.64%"
"01/05/2018","1,849.71","1,844.20","1,851.69","1,842.36","","0.30%"
"01/04/2018","1,844.20","1,840.82","1,851.22","1,838.96","","0.18%"
"01/03/2018","1,840.82","1,838.81","1,849.89","1,835.42","","0.09%"
"01/02/2018","1,839.22","1,842.83","1,847.01","1,835.11","","-0.20%"
"12/29/2017","1,842.87","1,849.03","1,855.81","1,834.91","","-0.32%"
"12/28/2017","1,848.80","1,837.07","1,848.80","1,831.75","","0.62%"
"12/27/2017","1,837.49","1,835.38","1,839.62","1,824.00","","0.17%"
"12/22/2017","1,834.39","1,837.43","1,840.29","1,827.40","","-0.26%"
"12/21/2017","1,839.23","1,846.14","1,846.14","1,835.83","","-0.34%"
"12/20/2017","1,845.53","1,845.08","1,848.42","1,837.98","","0.02%"
"12/19/2017","1,845.08","1,844.33","1,851.80","1,838.81","","0.02%"
"12/18/2017","1,844.68","1,859.34","1,859.50","1,842.37","","-0.79%"
"12/15/2017","1,859.34","1,859.76","1,862.96","1,855.17","","-0.02%"
"12/14/2017","1,859.76","1,857.78","1,859.84","1,852.99","","0.12%"
"12/13/2017","1,857.53","1,861.81","1,867.91","1,857.27","","-0.26%"
"12/12/2017","1,862.44","1,851.66","1,865.56","1,851.66","","0.43%"
"12/11/2017","1,854.45","1,848.67","1,854.45","1,848.67","","0.29%"
"12/08/2017","1,849.14","1,849.07","1,856.82","1,844.39","","-0.05%"
"12/07/2017","1,850.00","1,854.20","1,863.86","1,850.00","","-0.17%"
"12/06/2017","1,853.23","1,855.78","1,859.27","1,850.87","","-0.16%"
"12/05/2017","1,856.19","1,867.74","1,872.12","1,855.14","","-0.62%"
"12/04/2017","1,867.72","1,861.61","1,869.87","1,858.63","","0.33%"
"12/01/2017","1,861.57","1,874.27","1,877.30","1,860.38","","-0.72%"
"11/30/2017","1,875.01","1,860.51","1,875.01","1,858.22","","0.78%"
"11/29/2017","1,860.52","1,866.82","1,873.81","1,860.27","","-0.27%"
"11/28/2017","1,865.47","1,862.28","1,871.65","1,861.61","","0.17%"
"11/27/2017","1,862.36","1,859.97","1,869.36","1,859.29","","0.13%"
"11/24/2017","1,859.92","1,865.93","1,865.93","1,857.16","","-0.30%"
"11/23/2017","1,865.60","1,857.98","1,865.60","1,857.21","","0.43%"
"11/22/2017","1,857.65","1,854.73","1,866.91","1,852.94","","0.10%"
"11/21/2017","1,855.88","1,850.33","1,855.88","1,849.86","","0.57%"
"11/20/2017","1,845.27","1,853.10","1,853.10","1,838.92","","-0.42%"
"11/17/2017","1,853.08","1,852.74","1,856.16","1,848.31","","0.02%"
"11/16/2017","1,852.74","1,847.70","1,854.43","1,845.69","","0.27%"
"11/15/2017","1,847.71","1,842.68","1,848.20","1,839.05","","0.28%"
"11/14/2017","1,842.63","1,844.36","1,845.95","1,838.48","","0.03%"
"11/13/2017","1,842.04","1,856.98","1,856.98","1,840.71","","-0.81%"
"11/10/2017","1,857.02","1,848.47","1,859.61","1,844.57","","0.46%"
"11/09/2017","1,848.47","1,840.25","1,852.15","1,829.25","","0.49%"
