"Date","Price","Open","High","Low","Vol.","Change %"
"07/13/2020","630.72","636.22","641.60","623.02","27.86M","-0.36%"
"07/10/2020","632.97","633.31","635.04","629.75","28.86M","-0.61%"
"07/09/2020","636.84","639.84","646.53","635.09","27.34M","-0.66%"
"07/08/2020","641.07","644.35","648.59","640.28","28.50M","-0.47%"
"07/07/2020","644.12","652.36","652.36","642.62","25.00M","-1.78%"
"07/06/2020","655.79","664.52","670.31","655.71","19.46M","-0.42%"
"07/03/2020","658.55","663.99","664.43","655.94","17.80M","-0.52%"
"07/02/2020","662.00","645.12","662.95","645.12","28.94M","3.21%"
"07/01/2020","641.43","640.63","646.26","634.77","34.33M","0.40%"
"06/30/2020","638.90","638.01","641.99","632.59","25.02M","0.48%"
"06/29/2020","635.86","641.71","642.07","633.41","24.14M","-0.95%"
"06/26/2020","641.95","653.27","657.72","641.95","36.05M","-1.33%"
"06/25/2020","650.60","661.39","661.39","650.23","25.45M","-2.17%"
"06/24/2020","665.01","673.86","674.04","661.67","34.17M","-1.63%"
"06/23/2020","676.04","671.62","681.58","671.62","39.10M","0.85%"
"06/22/2020","670.36","666.19","672.24","665.03","30.31M","0.30%"
"06/19/2020","668.34","665.22","674.19","664.01","61.64M","0.90%"
"06/18/2020","662.39","671.60","674.01","660.29","29.46M","-1.50%"
"06/17/2020","672.50","676.63","682.22","671.54","58.07M","-0.65%"
"06/16/2020","676.91","653.70","676.91","653.70","","4.46%"
"06/15/2020","647.98","644.23","648.04","630.39","","0.18%"
"06/12/2020","646.80","640.23","651.73","638.02","68.35M","0.29%"
"06/11/2020","644.90","655.28","655.28","640.51","58.36M","-2.68%"
"06/10/2020","662.67","680.31","686.27","662.41","70.51M","-2.36%"
"06/09/2020","678.68","684.46","688.67","676.14","78.28M","-0.70%"
"06/05/2020","683.46","673.80","685.69","673.80","90.42M","2.04%"
"06/04/2020","669.79","672.88","674.73","658.90","85.23M","-0.63%"
"06/03/2020","674.07","674.52","677.48","671.82","84.52M","0.46%"
"06/02/2020","670.97","662.32","671.91","662.32","71.72M","1.92%"
"06/01/2020","658.35","653.87","661.89","652.81","106.85M","0.88%"
"05/29/2020","652.58","662.71","662.71","650.48","461.52M","-1.87%"
"05/28/2020","665.04","662.41","668.39","656.15","89.19M","0.72%"
"05/27/2020","660.30","636.83","660.36","632.23","122.72M","3.91%"
"05/26/2020","635.47","627.99","637.07","623.71","77.48M","1.79%"
"05/25/2020","624.32","612.33","625.41","612.22","66.33M","2.48%"
"05/22/2020","609.20","603.43","614.85","601.75","63.34M","0.14%"
"05/21/2020","608.34","611.14","613.13","605.75","36.29M","-0.36%"
"05/20/2020","610.52","601.74","612.59","597.36","57.56M","1.56%"
"05/19/2020","601.16","610.85","616.73","599.31","76.49M","-1.37%"
"05/18/2020","609.52","596.68","609.69","596.68","27.44M","2.74%"
"05/15/2020","593.26","591.38","601.10","591.24","53.22M","0.87%"
"05/14/2020","588.12","589.01","592.74","584.87","42.47M","-0.46%"
"05/13/2020","590.84","594.23","594.23","585.72","73.76M","-0.97%"
"05/12/2020","596.65","597.19","604.47","591.31","20.20M","0.05%"
"05/11/2020","596.34","607.71","612.46","596.34","13.22M","-1.28%"
"05/08/2020","604.05","605.91","608.77","604.05","15.69M","0.26%"
"05/07/2020","602.47","601.89","606.18","595.53","20.86M","0.30%"
"05/06/2020","600.67","610.86","610.86","600.67","21.00M","-1.59%"
"05/05/2020","610.39","606.92","615.17","606.68","19.64M","1.33%"
"05/04/2020","602.36","622.01","622.01","599.60","34.78M","-4.12%"
"04/30/2020","628.25","644.39","644.39","627.20","42.34M","-2.13%"
"04/29/2020","641.94","635.94","642.01","628.58","53.20M","1.10%"
"04/28/2020","634.96","626.09","635.92","626.09","47.42M","1.41%"
"04/27/2020","626.16","611.26","627.23","610.76","33.12M","3.26%"
"04/24/2020","606.41","605.59","615.28","599.34","31.03M","-0.67%"
"04/23/2020","610.48","596.08","612.14","596.08","25.78M","2.53%"
"04/22/2020","595.41","592.92","601.45","592.04","24.73M","0.74%"
"04/21/2020","591.02","603.90","603.90","588.94","52.61M","-2.59%"
"04/16/2020","606.75","608.87","614.31","606.75","25.09M","-0.13%"
"04/15/2020","607.57","625.88","625.88","606.26","35.51M","-3.28%"
"04/14/2020","628.19","610.10","628.19","608.77","31.83M","3.44%"
"04/09/2020","607.29","610.69","627.70","602.90","50.63M","-0.30%"
"04/08/2020","609.09","606.20","615.61","595.44","68.60M","0.22%"
"04/07/2020","607.73","589.96","613.74","589.96","55.15M","3.63%"
"04/06/2020","586.46","545.57","586.49","545.57","50.22M","8.46%"
"04/03/2020","540.74","540.79","547.49","535.42","25.29M","-0.13%"
"04/02/2020","541.44","539.49","547.57","531.16","43.08M","0.93%"
"04/01/2020","536.45","553.99","554.40","534.79","34.59M","-3.91%"
"03/31/2020","558.30","560.31","582.54","557.08","62.52M","-0.07%"
"03/30/2020","558.70","549.50","560.02","539.84","33.24M","1.43%"
"03/27/2020","550.85","570.19","570.19","548.22","37.43M","-3.92%"
"03/26/2020","573.35","552.25","577.45","546.99","60.04M","3.78%"
"03/24/2020","552.45","514.02","557.99","514.02","47.28M","6.56%"
"03/23/2020","518.42","553.19","553.19","518.33","19.47M","-6.61%"
"03/20/2020","555.13","525.98","566.63","525.98","59.66M","5.68%"
"03/19/2020","525.29","487.60","534.78","487.60","47.23M","7.78%"
"03/18/2020","487.35","490.65","490.65","473.17","49.65M","-0.93%"
"03/17/2020","491.94","485.77","501.98","469.55","75.65M","1.56%"
"03/16/2020","484.40","549.73","549.73","477.98","49.42M","-12.24%"
"03/13/2020","551.97","540.36","569.10","540.36","48.71M","2.49%"
"03/12/2020","538.55","602.42","602.42","538.37","56.05M","-10.61%"
"03/11/2020","602.48","627.46","640.17","596.32","45.23M","-4.10%"
