"Date","Price","Open","High","Low","Vol.","Change %"
"03/03/2021","977.32","971.59","979.19","971.59","31.77K","0.20%"
"03/02/2021","975.35","973.83","982.60","973.83","20.45K","-0.29%"
"03/01/2021","978.19","967.02","979.14","967.02","15.91K","1.44%"
"02/26/2021","964.29","968.03","970.47","964.29","9.35K","-0.50%"
"02/25/2021","969.17","965.65","971.13","964.96","15.81K","-0.20%"
"02/24/2021","971.16","956.44","971.78","954.62","10.69K","1.84%"
"02/23/2021","953.66","955.98","957.46","952.52","20.86K","0.01%"
"02/22/2021","953.52","951.02","957.24","948.67","33.76K","0.54%"
"02/19/2021","948.38","943.43","955.75","943.04","55.44K","0.32%"
"02/18/2021","945.37","941.83","945.56","941.83","11.84K","0.18%"
"02/17/2021","943.64","940.35","943.72","939.27","32.88K","0.93%"
"02/16/2021","934.92","933.00","940.47","932.10","28.23K","0.36%"
"02/15/2021","931.54","930.09","939.97","929.34","20.67K","0.08%"
"02/12/2021","930.80","931.82","936.09","928.80","59.84K","-0.39%"
"02/11/2021","934.40","940.62","940.62","933.05","48.67K","-0.70%"
"02/10/2021","941.03","939.38","943.09","937.97","21.99K","-0.26%"
"02/09/2021","943.49","945.34","945.44","941.47","15.74K","-0.29%"
"02/05/2021","946.25","948.30","948.41","944.62","14.08K","0.03%"
"02/04/2021","945.97","944.98","949.26","943.59","30.49K","0.06%"
"02/03/2021","945.42","939.12","946.36","939.12","15.48K","0.56%"
"02/02/2021","940.13","943.65","944.04","937.78","28.58K","0.07%"
"02/01/2021","939.47","940.01","943.89","937.87","16.42K","-0.25%"
"01/29/2021","941.87","943.93","943.93","937.60","19.81K","0.04%"
"01/28/2021","941.48","940.83","941.48","933.41","13.00K","0.31%"
"01/27/2021","938.58","940.92","942.49","935.57","18.08K","-0.32%"
"01/26/2021","941.61","936.37","941.61","935.45","17.75K","0.51%"
"01/25/2021","936.87","938.47","941.39","936.87","17.27K","-0.17%"
"01/22/2021","938.43","933.68","940.47","930.11","14.17K","0.56%"
"01/21/2021","933.23","941.49","943.64","932.84","16.26K","-0.99%"
"01/20/2021","942.54","948.57","948.57","942.54","11.10K","-0.57%"
"01/19/2021","947.92","949.25","953.12","945.44","68.65K","-0.34%"
"01/18/2021","951.13","952.79","954.93","948.54","9.13K","-0.17%"
"01/15/2021","952.73","956.26","956.26","952.73","13.63K","-0.24%"
"01/14/2021","955.06","950.97","956.74","950.97","7.41K","0.52%"
"01/13/2021","950.12","958.28","959.35","948.91","27.68K","-0.29%"
"01/12/2021","952.92","942.59","955.31","942.59","26.95K","0.91%"
"01/11/2021","944.32","942.60","948.11","937.31","49.79K","0.58%"
"01/08/2021","938.92","922.07","940.68","921.47","26.82K","2.07%"
"01/07/2021","919.90","909.43","921.07","909.41","17.62K","1.42%"
"01/06/2021","907.00","905.32","911.19","905.32","24.28K","-0.49%"
